,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,TUSDUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,VETUSDT,USDCUSDT,LINKUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,THETAUSDT,ENJUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,DENTUSDT,WANUSDT,FUNUSDT,CVCUSDT,CHZUSDT,BANDUSDT,XTZUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,BCHUSDT,FTTUSDT,EURUSDT,OGNUSDT,LSKUSDT,BNTUSDT,MBLUSDT,COTIUSDT,DATAUSDT,SOLUSDT,CTSIUSDT,HIVEUSDT,CHRUSDT,ARDRUSDT,MDTUSDT,KNCUSDT,LRCUSDT,COMPUSDT,SCUSDT,ZENUSDT,SNXUSDT,VTHOUSDT,DGBUSDT,SXPUSDT,DCRUSDT,STORJUSDT,MANAUSDT,YFIUSDT,JSTUSDT,CRVUSDT,SANDUSDT,NMRUSDT,DOTUSDT,LUNAUSDT,RSRUSDT,PAXGUSDT,TRBUSDT,SUSHIUSDT,KSMUSDT,EGLDUSDT,DIAUSDT,RUNEUSDT,FIOUSDT,UMAUSDT,BELUSDT
DGBUSDT,0.21537267790755596,0.28952685986287535,0.2767986786981969,0.2575006483423911,0.2693604770474795,0.28368786240890886,0.28781123642778655,0.2650507747673649,0.12943838302726904,0.27821495825943277,0.2872450796050708,0.2755879942408189,0.2064609275207236,0.2131137719760978,0.28109039556344306,0.26323455651299543,-0.07255864453479663,0.2467599803568558,0.27847826059392894,0.20092431179414685,0.28509791908118287,0.2563849834277716,0.1371619123312687,0.2515565385761115,0.17899036774161592,0.280080671123584,0.2774026634025688,0.22054037318132289,0.24074553996908493,0.2617426653811022,0.2540812380572865,0.20214979097599162,0.24629772748983353,0.2884982518527614,0.26895199565659983,0.1826920563206223,0.2351299605314476,0.29350791758392725,0.3209734438711175,0.3220433649296512,0.26353095480102007,0.2299275428295907,0.2514729934682255,0.32508189719999314,0.3089618351192946,0.26136793563054495,0.1118721280134143,0.2613751070319618,0.27206355445784103,0.2546284769286437,0.2533188532438545,0.14490674414671526,0.20769717029352572,0.2537781205861673,0.12503154813179188,0.29133130838033494,0.04615382113096453,-0.055650058551384274,0.3166187774118886,0.2792029829207959,0.31595817993931485,0.32347978029207597,0.1361868899234016,0.3475675900739451,0.27882329818975504,0.2837041040435759,0.3053740322287033,0.293082860723633,0.1081245470455826,0.14737629693503773,0.3231339467550913,0.2791441894455688,0.27787101188760654,0.21592723419190618,0.2463046171880248,0.2343319362667153,0.23655839263297457,1.0,0.2795307949691305,0.16664811425758894,0.14992392436863927,0.2940695614218363,0.2925468696527375,0.15508577241029828,0.27156000024783206,0.2692108927536115,0.048762994318376725,0.2516186228727809,0.22894901137848042,0.2592573251624275,0.12952999296276702,0.2472707006491731,0.27272651465427644,0.1758635135398833,0.23724851790872445,0.2557849105127994,0.2887453221735039,0.26648584762651983,0.21753034036268445,0.2867331366507001
SXPUSDT,0.759276083897927,0.7894196062287712,0.7915872523820449,0.818689079057429,0.7614639964832816,0.9069265262662429,0.8859073372313576,0.8121213109950097,0.3267789937123352,0.8987185048867833,0.8673082714176183,0.8735887136006446,0.734976850565543,0.7046823099749758,0.9092726467533969,0.8562948224533716,-0.06263000785855699,0.8826635480750575,0.8517663551373192,0.6661064403141996,0.9182130162979887,0.6481794142724072,0.5497443236956719,0.5573846357032338,0.40873597450465515,0.9336632055894886,0.8326465465810634,0.35097523066705605,0.8957631457666053,0.8701771596222755,0.847829314611805,0.6617994427182254,0.8356625905178676,0.9163252583337457,0.8897126023608536,0.46448977926146084,0.8219274762578933,0.7736472909285863,0.9090436842420213,0.9145928041191668,0.8637480955188456,0.7493931754535659,0.6752323573634429,0.9198875176175144,0.8622340933187034,0.9052116667994512,0.4851303084968769,0.47855658578380067,0.8370060755975238,0.8614776337562625,0.8659704780228741,0.7282129974933031,0.747436562965446,0.8555915387852867,0.6377279176068387,0.7534247528052238,0.4913469990128829,-0.13371794718217014,0.8602676288340737,0.8770558625303424,0.8848911235269554,0.6374415656502105,0.6705026359020801,0.7834166938267504,0.8479073315472623,0.8516484406037095,0.9098391757542075,0.8298586721994696,0.3553986450863729,0.5956356864963014,0.8600031888249985,0.8796157393985617,0.8979697401923745,0.7473116517881684,0.42920495855682816,0.7956133306570846,0.6787829819601412,0.2795307949691305,1.0,0.13586249602912573,0.633344015814287,0.9161081059481491,0.7565887479887317,0.5035977155190567,0.8666609451327814,0.9232383515984202,0.5381465981461621,0.8438623696853782,0.8804469778642721,0.8467992931624737,0.24077968078109385,0.7967449285877568,0.9158907525525685,0.6439790017270666,0.8282763581428738,0.6888933924643379,0.838301210516862,0.9011454678196124,0.7502000147645206,0.767628534327218
DCRUSDT,0.11144949550014083,0.12190728940527802,0.11702638839206776,0.1848615624723572,0.0625284628977273,0.09456273282592803,0.1275831113325129,0.0882538867715081,0.022284046267062464,0.14177834882359927,0.06452910596976293,0.1417761725005505,0.043038690663685535,0.07922531278105069,0.16469482285014067,0.05763064421446897,0.06566116719912837,0.08470076162597119,0.12112636032894107,0.1745260151814895,0.09977919388087161,0.14439403406055543,0.058777702738098105,0.16408977616033346,0.1940986223740413,0.10410771213476847,0.11750060637529582,0.25558152482085505,0.08537237757479485,0.1483232353861195,0.0949165365319031,0.07386071848425892,0.1175382885335505,0.07319069003379192,0.09830853989935782,0.2167937493183847,0.10293010802275873,0.02199420460970287,0.1475263708549944,0.12519448637003422,0.09948195259698249,0.1607202077068153,0.09642023137321676,0.1128517130343963,0.12222608657386563,0.057979408948248996,0.041317410132452284,0.15607052137841654,0.13607728960885138,0.12440840422622942,0.10156702561524492,0.09797643422144768,0.17634893358032172,0.06900275279110248,0.19585893312250757,0.07285828149428089,0.08687688726424905,0.018824207174267388,0.12356311865753988,0.09665022418133856,0.13043340966775768,0.04258824412977076,0.0339653928736438,0.07003643730234436,0.07524205740178229,0.1691348086200763,0.09735511554287901,0.13423428576453988,0.05144826642163569,0.11659206260473332,0.19280961130465574,0.0863917571339535,0.1248147268927681,0.12956619388481797,0.2735250965716684,0.15353968168263485,0.0477613145017962,0.16664811425758894,0.13586249602912573,1.0,0.042338016413467544,0.09855840030020256,0.060353359250601916,0.20965834964836536,0.07657070573396782,0.1247813906781126,0.16550212153053845,0.05170895275207684,0.11833158500200726,0.06763430741814494,-0.0007996941698158395,0.10308287026331554,0.09598730933891414,0.08879845568495894,0.051238622205395365,0.09778749419123628,0.10587262641432588,0.16344946201919144,0.1007619080745301,0.10020639087335967
STORJUSDT,0.4459038483169637,0.4167246068317347,0.45669890079594616,0.5873109580946343,0.8027064617870522,0.6969987477974673,0.6608851943172542,0.5012612090484421,0.21733943654579052,0.6387866389024993,0.6193827275567887,0.7225809168402927,0.4599353410158706,0.672378171441533,0.6402958690704079,0.5929835459713773,-0.03275612721871961,0.6058635774097988,0.6238315880191735,0.5212375028696645,0.7016119429886489,0.5304035792112559,0.47538505068377923,0.3576325935393171,0.2564254079709521,0.6581879719492889,0.6168072898690499,0.09288256490567671,0.6390965875298656,0.6927221017990619,0.6162422089384595,0.4139538039299746,0.5844477957163733,0.6389715124560198,0.6133383304628528,0.197380363901895,0.7798520680085212,0.5178246047797579,0.6720915100433047,0.680901110620207,0.6423544912355816,0.5344949509911486,0.4541141606364634,0.6579886932908484,0.6140211428313909,0.6188624537301728,0.2289058493164718,0.36355802468535164,0.5390763740068725,0.5985350085035529,0.610808637938819,0.46034998341362143,0.5265291647442477,0.6684658756658433,0.39198223242141306,0.5711995500548365,0.4255926561639113,-0.004568347892144828,0.5979068919333691,0.6430996269646838,0.5561710378776008,0.49340851356035603,0.6733043834534214,0.6188077819824238,0.4725647891436634,0.5615022593830058,0.6201158095980753,0.6095075450193667,0.2736268142552166,0.4586294958714832,0.6054061003547979,0.6531674221187347,0.6423378557968555,0.723331867911298,0.1761730432502706,0.5149261741317941,0.5092267179858221,0.14992392436863927,0.633344015814287,0.042338016413467544,1.0,0.714516508802947,0.6247910867942472,0.28684587701334097,0.6975845121720221,0.7047503230674068,0.3809344500203841,0.7426063766785845,0.6867412599446849,0.6510478938105573,0.19573127945838206,0.5928321344411216,0.6704455249417621,0.5482849053607218,0.75521029021254,0.5157851906441009,0.5611020975459469,0.6819142417162594,0.6694167892519968,0.5122533796846139
MANAUSDT,0.7503800909606712,0.7739921919207241,0.7831396440360018,0.8413563379423667,0.8295774250420328,0.9165721054625492,0.9203791463760241,0.8037507380093986,0.30889370752094236,0.9077113429719066,0.8799842191959732,0.9029036690668574,0.7358751889802071,0.7495787376452633,0.9175433609153566,0.8747610314613468,-0.03481553571838488,0.8980633316716734,0.8451973944054858,0.6677019028341143,0.9172637656051332,0.6833866742842774,0.6264931100797734,0.5651561069929084,0.41065524285453914,0.9411094384210269,0.8362143907778553,0.29161174066133233,0.916819177536583,0.8880038141920861,0.8363664223539031,0.6316140924939981,0.8520194655692044,0.9231493322065758,0.8993541810404119,0.3980114206380622,0.8568391856350815,0.7760243769812392,0.9111949352240412,0.9212789519425448,0.8727795611377169,0.7590145825071108,0.7072144689826925,0.9235068058736123,0.8789944669071686,0.9111554735514934,0.4816480443809009,0.48753206443749464,0.8523116849909673,0.8738062252002835,0.9075069534126189,0.7070480472466506,0.7363056233554052,0.8643820239275231,0.6109332076439783,0.759957483161935,0.5044864072009383,-0.12448763784483032,0.8581793008172703,0.8843493061321901,0.8863015935901503,0.6522815518182465,0.7038767039758788,0.7964415523417031,0.8436360052157634,0.8438136400949645,0.9059665697701305,0.8190005955079913,0.33205840193092934,0.6246502786175745,0.8683374052831888,0.8770394742732285,0.9121007665924834,0.7629308462864043,0.41306849170598103,0.7941705847119187,0.7057809425249378,0.2940695614218363,0.9161081059481491,0.09855840030020256,0.714516508802947,1.0,0.7742912239525027,0.5144911988833673,0.9009231642691776,0.9534539934391079,0.519995596240667,0.8769003005067502,0.8883331200105483,0.887596205682059,0.2438338167906245,0.8119633133668224,0.933690695764873,0.6203033953615604,0.8868778116046523,0.7311762434589143,0.8467513256374933,0.9024157130656343,0.7652537816047023,0.7804208931367639
YFIUSDT,0.6620170652967363,0.6715416012672775,0.7107693378479233,0.6992653863385245,0.6563908180935155,0.7840207900166726,0.7608676329952684,0.6711391344121451,0.2632284619264723,0.7492288660966376,0.7424631677944633,0.7367314427814061,0.5995939941215656,0.6311655901698312,0.7755005732167103,0.722781629826193,0.02296873311262391,0.7566017383063303,0.7220929599793652,0.5989493135827852,0.7764270599699552,0.5943267171686504,0.4814526845192963,0.4613366758914225,0.3236958077697472,0.7925050954138574,0.7026015009632216,0.26934199969022704,0.764445716280382,0.7384293792608596,0.6885206691311188,0.49300917894115287,0.6969228072859801,0.789903160313422,0.7642697655284484,0.4004349358636509,0.70213987158087,0.687487873890942,0.7835175823530323,0.7653716781805537,0.7264147417274189,0.6061501581358483,0.6253450459063877,0.8000475986459761,0.7336763371028718,0.7470253501494177,0.3929610702896603,0.36074402864710725,0.714960559057543,0.750669458124839,0.7247066369331143,0.6108870153101874,0.6453738435747098,0.7198151729001216,0.5463130384370933,0.6316223531219352,0.37686960983502876,-0.10305459175744676,0.771857597873159,0.7982768458206259,0.7916616471762948,0.5407441442153358,0.5589602987566115,0.625478012518605,0.7123576346769885,0.7149678097096527,0.758281071128338,0.705167013834958,0.3616623252185675,0.4754862040954533,0.7489263909276427,0.7893385693617673,0.7820524041361718,0.7278729328022414,0.36042267591667454,0.6712172008485309,0.5926005574124148,0.2925468696527375,0.7565887479887317,0.060353359250601916,0.6247910867942472,0.7742912239525027,1.0,0.47216541039436183,0.7576757584488214,0.7802041769125021,0.4507226463767789,0.729048292838779,0.7462069558805045,0.7319263730583081,0.148624303744382,0.6748503540064329,0.7875697779966631,0.5702677968643906,0.7192005677313923,0.631115469097618,0.7165592623936087,0.7403961587714314,0.6671211502650901,0.6440935764036919
JSTUSDT,0.526930748250257,0.5530431688977729,0.5910051201583147,0.5488662703084509,0.3998778664524273,0.4938757644329215,0.588738947733114,0.5487307932205072,0.212118023298534,0.527056683906468,0.526465555367044,0.4874821202425751,0.48192565398095705,0.3861520895044385,0.5622019647188513,0.5384996175508134,-0.07895440511451789,0.5643039880632746,0.46507912315312205,0.380558639560217,0.5072978124532495,0.4153773604759678,0.349498775358424,0.35338993645017003,0.2092973832450935,0.5312518107620768,0.4308637956783866,0.2959375493703735,0.5388933603909047,0.4741408468617747,0.4956306052184898,0.42113647397149634,0.46168236769934135,0.5399013055676525,0.5458173272395358,0.2940633149400545,0.44633010760159886,0.5161058821992572,0.44937682238186505,0.4796448651532849,0.4526137947152899,0.3963686178305406,0.35765003045879473,0.5291242660540787,0.49986487697078025,0.4828449397966669,0.2528009983721476,0.2585743491533355,0.5192307934739915,0.446482379448344,0.5314349710880515,0.43095388351886077,0.4635253796058263,0.4843195075528973,0.402916767886492,0.5243971463016471,0.29267728137686394,-0.10143305213460865,0.48875572182599797,0.4997945247412434,0.5749527281337465,0.4117872221816368,0.3370785625361491,0.44425938906048645,0.5560547258555941,0.4527519173407268,0.561173419300622,0.4399375249146403,0.23779004385851452,0.42405610643022457,0.49316662717943904,0.4823951709655379,0.49317861817769515,0.43002291779076446,0.2479591637763568,0.45209424459321496,0.4356035600901236,0.15508577241029828,0.5035977155190567,0.20965834964836536,0.28684587701334097,0.5144911988833673,0.47216541039436183,1.0,0.435893741207981,0.5332057011783734,0.33043429030002475,0.4944051938162916,0.48303258787530207,0.49428013735642434,0.17491136122918982,0.40968763502213545,0.5434086026846355,0.41510498493596776,0.45511933726551573,0.39428727539770914,0.5281328057268072,0.49746284905505095,0.41489668551795666,0.476562078505923
CRVUSDT,0.726424143400579,0.7099446381978314,0.7357648319027588,0.7923604343827219,0.7945344871303992,0.8827291454110651,0.8739367372306596,0.7718623857745699,0.19919487224111707,0.8720294387356203,0.8405034217679477,0.8440349331449419,0.6989289965699909,0.7186138168550269,0.86828155282732,0.824638675624248,-0.027595449889952155,0.8717407280694036,0.7886310433527387,0.6514696162799557,0.886347440618853,0.6599362700530357,0.5695248072714222,0.5108126123308573,0.40041241447558334,0.8929806690638185,0.7792280501830139,0.26053411891814565,0.8481217791553286,0.8153056467496131,0.7861705580288265,0.5719548445855197,0.804580543839331,0.8918450592246535,0.8744429776807818,0.35630165728792595,0.8158490372307304,0.7525635727009752,0.84655319056537,0.8647228954762358,0.8099438242239587,0.7307303651468652,0.6593253751433376,0.8774799894485258,0.8106714438931903,0.8556111812288087,0.44224978039192053,0.4713165428864323,0.8121664194635643,0.8170736255936097,0.840727480697139,0.6840449290184002,0.686513873672969,0.8353410361124157,0.560530516521989,0.7409418866193347,0.5008253792484156,-0.07481003957635401,0.8391291529188377,0.8284402773186099,0.8279154137565857,0.6160307983824496,0.6907949871624972,0.759709080144087,0.7744231818526406,0.8168776427557749,0.8655254858296569,0.7609283928090833,0.31168197414196286,0.5636752345223491,0.8286477306005949,0.8287388871003208,0.8793502246245997,0.7244747494839214,0.3766038775539221,0.7796843051776359,0.6715467403450797,0.27156000024783206,0.8666609451327814,0.07657070573396782,0.6975845121720221,0.9009231642691776,0.7576757584488214,0.435893741207981,1.0,0.8960627321039144,0.4923376488274333,0.8288380132265882,0.8453360884644953,0.8276251013695658,0.20307601364502229,0.7805223716848667,0.8735471348259418,0.5899670932180037,0.8388784179595717,0.7208058426608512,0.7953444306350315,0.8604268930482356,0.7479534441404131,0.7323664651849975
SANDUSDT,0.7883683572721962,0.8113906494445138,0.8121918703225286,0.8583235420644093,0.8171078552226714,0.9300163795292682,0.9367644805916605,0.8316767004478262,0.2894424468572449,0.9261104057796332,0.9049897384409222,0.901530809455928,0.7620519815855652,0.7508172466923128,0.9324516310762192,0.8840632064097131,-0.04302780530839104,0.9113007504060427,0.848423699931568,0.6839451039339502,0.9317789406137962,0.6569025986999845,0.6263335358878055,0.5410880263294434,0.35493126538491987,0.9387070030809764,0.8398101792066928,0.28728330912330413,0.9143235563737875,0.8848789239889959,0.8599007567427184,0.6405178533226679,0.868383446215146,0.9334889107543657,0.9174125864839822,0.41422487933591146,0.8580246978149381,0.7961478235194642,0.9135094986318683,0.9228314646287017,0.8806263603617838,0.7506241951555063,0.6689627099264127,0.9144824168945029,0.8940900688805477,0.9008638936510397,0.4830289401470568,0.50722106808572,0.8578599799491626,0.8580015475465753,0.9039726257550158,0.7253200207285481,0.7470614049405078,0.8760716974162469,0.6149845538076785,0.8071997840451917,0.5257781232171838,-0.14802222102011175,0.8530722760184679,0.889181730411222,0.8908481822679647,0.6553910285922641,0.7120406730240235,0.791140154835259,0.865342599105922,0.8459745702520846,0.9210539489532241,0.8213003974054167,0.3371068907997391,0.6346153467380106,0.8698758457503923,0.8735965887625502,0.9192379696992362,0.7885131466513984,0.3771022120121978,0.7753048914543176,0.7002757748912374,0.2692108927536115,0.9232383515984202,0.1247813906781126,0.7047503230674068,0.9534539934391079,0.7802041769125021,0.5332057011783734,0.8960627321039144,1.0,0.5307037465190039,0.8900905301980845,0.8981268595074208,0.8887248084410859,0.2657170094012364,0.8158743192209176,0.9561505274256629,0.6608755824025384,0.8741317737580311,0.7092621851503998,0.8613033457103251,0.9002811803698564,0.7815185421927046,0.7658344635957985
NMRUSDT,0.4425876271983968,0.4648733494532359,0.4575798607986144,0.4564441157470334,0.41896137578851605,0.5127081686086274,0.5128765184643691,0.4469639861588131,0.21321388898812363,0.5166090186181024,0.5070320800148373,0.48510362531391144,0.38788875945092827,0.38595748647151584,0.4959936313935053,0.4674151832657475,-0.0031771361837470095,0.5007989688984016,0.5002053476725943,0.4168236665079123,0.5088044851256265,0.3752177057231817,0.3037663893106409,0.2664602057297781,0.18624193822530438,0.5365599829315886,0.4410826815876241,0.16808419569084035,0.49500575121212015,0.5301506475452284,0.43987078517860395,0.36757733136279164,0.49149775525860284,0.5194193967270606,0.5193891215651683,0.23861722107484934,0.43977550102006985,0.40343785007687466,0.4946253782107898,0.5028755398017879,0.49355889786714946,0.4484540216930568,0.4071956783857172,0.48820820619413263,0.473936263629744,0.49344283753967616,0.25440311991595144,0.271736288313833,0.4689405081646108,0.4232603693798647,0.5115943627995309,0.6482190433055293,0.4526366108844328,0.5170645293160857,0.36577856281574983,0.4356698306568887,0.21566855928207307,-0.08875146250311626,0.4895763744965278,0.4723575267463605,0.4981184950739763,0.30198808756691514,0.3671831709541427,0.4252341800148624,0.4943555102057233,0.44314478338387314,0.5091593401551612,0.4997503314515549,0.1761576704029457,0.3511821380959658,0.4906429746643937,0.49967362352143146,0.507092152264584,0.4319702679673889,0.22920888675348028,0.4261966507277738,0.36655063258535886,0.048762994318376725,0.5381465981461621,0.16550212153053845,0.3809344500203841,0.519995596240667,0.4507226463767789,0.33043429030002475,0.4923376488274333,0.5307037465190039,1.0,0.4878544074082458,0.5128965105611372,0.4922679414367822,0.10221932917994929,0.44513119222099273,0.5329664526785007,0.3490508064173693,0.4634066209975708,0.4198929175671275,0.48453838556757667,0.5000447321083096,0.4277481043769992,0.4573273194888267
DOTUSDT,0.6470542462050025,0.6930907120801283,0.7335678979363826,0.7800925574469119,0.8021792992628464,0.8489336418262682,0.8688560110590205,0.737966898222726,0.31377336502879455,0.8480668794419756,0.8382599978273737,0.8382798293019142,0.6809037954499468,0.6607284542762459,0.8637422981905326,0.809455747862879,0.010514149082110387,0.8146058205222095,0.7944946945865,0.6557203097045199,0.8877694660595832,0.6331154743486437,0.6772304241877389,0.5144828212881787,0.305336089074413,0.8557034817211948,0.7984578562659526,0.2090646841397142,0.868588820942253,0.854874169561325,0.8456718976478949,0.6056866783903196,0.8186497024043392,0.8691087300637973,0.8461892180802536,0.37601466724331123,0.83168389707518,0.7355580599890257,0.8426866791124459,0.8553864875835266,0.8389195924733602,0.6802415054748695,0.595149235335144,0.85018794463943,0.8342441627180847,0.8413608034636715,0.47333268279988805,0.422631351135774,0.7786854134526257,0.7979855806428351,0.85416584919721,0.6591669174320072,0.6773317249244305,0.8157686821265574,0.5437421096541869,0.7421321507926228,0.4743429682737028,-0.18784072946024621,0.7660004635943146,0.8091637570334799,0.7871514528632316,0.5930539337313626,0.6734177327864643,0.7427740413517977,0.7686542103029886,0.7631819697403299,0.8731063923360944,0.7775533976712978,0.2857133890725684,0.5693170324028201,0.7776423099457376,0.8151259189805762,0.8302380308989967,0.7602681238583981,0.3071018163849953,0.6928575153632281,0.6670433667844927,0.2516186228727809,0.8438623696853782,0.05170895275207684,0.7426063766785845,0.8769003005067502,0.729048292838779,0.4944051938162916,0.8288380132265882,0.8900905301980845,0.4878544074082458,1.0,0.8478673383502613,0.7856295739389835,0.2323315260449972,0.7397611751660035,0.8788616424715422,0.7364791210756525,0.8376764131489747,0.6588540211133287,0.7900851733584102,0.8224668414834105,0.7565551846786694,0.7008378894347188
LUNAUSDT,0.7237017931866065,0.7273790794468766,0.7458262143271239,0.8056384698229855,0.782902853628909,0.8835074145375829,0.8686826823438321,0.7595686124347507,0.3244943120313961,0.8706069740694979,0.8281814068137929,0.8636899557257802,0.6809477434222632,0.6921754578952267,0.8746965378763837,0.8141321115302832,-0.016852069998797847,0.8490915776570362,0.85653535762933,0.6746575876506034,0.8903132042663084,0.6459047230479015,0.6058302680742094,0.49322004538185055,0.35092788683721604,0.8955552008966731,0.7978014251456291,0.2542750219702554,0.8706638018058132,0.8412085774960945,0.8469387263918222,0.6537975784980834,0.835862421044262,0.8816333500292807,0.8684979849646436,0.38108630187592407,0.8059764670950114,0.7305385170905966,0.8761924686103454,0.8590863077237219,0.8453769902166113,0.7214394042507029,0.6261280902505191,0.881584435609692,0.8312806835768854,0.8668529749608259,0.4253507732448809,0.4469244897929715,0.7955423169411593,0.8560760289516818,0.843098474741043,0.7116047252909268,0.6710973919193356,0.8398594395693103,0.6063185420816589,0.7301064721771398,0.5109211452200303,-0.14712238217824872,0.7970780646771471,0.8330985203798723,0.854610585678114,0.5972384796802407,0.6785312166373527,0.7531633456334569,0.7902022456590508,0.8059930605998599,0.8732201743385787,0.7939170007861983,0.3514000725556952,0.5925701145974596,0.8159726708496741,0.837500616936585,0.8699885999108964,0.6961908581349203,0.3425632291237462,0.7655658311524172,0.6787434127662813,0.22894901137848042,0.8804469778642721,0.11833158500200726,0.6867412599446849,0.8883331200105483,0.7462069558805045,0.48303258787530207,0.8453360884644953,0.8981268595074208,0.5128965105611372,0.8478673383502613,1.0,0.8210507276458164,0.2665010826012338,0.7725038908165659,0.8866770621839799,0.6212793652835704,0.8334042837762553,0.6423128783674231,0.8033718175181405,0.8714440788507606,0.7777476005511424,0.7463778059575368
RSRUSDT,0.7611983680827468,0.752294283430638,0.7520831708702111,0.7606662634754784,0.7793776352376114,0.8597458207212947,0.8656812344652968,0.7785485738196773,0.23490590408505505,0.8478619756263461,0.8430024378943808,0.8385814461623398,0.7081459873406591,0.7041510196930689,0.8713573664371327,0.8108381102817164,-0.04619379554791368,0.8456912686044581,0.7936588181313285,0.6584949782705236,0.8392247044705129,0.6371432787502583,0.5242429973821277,0.5071945440457466,0.36529692253777524,0.8708372214934722,0.7670266279723901,0.2908373937133075,0.8565872326026186,0.818160471755291,0.7376604073864594,0.612967211982708,0.7923745970482076,0.8491795134107505,0.8456073194235363,0.3548076011506136,0.8052026584088903,0.737858353129552,0.8437601425331626,0.851552355927089,0.8361837613561661,0.7097053096176772,0.6619330096174809,0.8803840094110785,0.8338368397390662,0.8659350904776433,0.42885146879230107,0.47881008640130296,0.8311144603913291,0.8037984869564437,0.8402980361415106,0.6723064910215939,0.714859018947593,0.8034163860890794,0.5972699219740585,0.733974724870834,0.5079606779627354,-0.18943527983639386,0.7985159881064806,0.8301420528973429,0.8383840065206305,0.5840291899637718,0.7097994082216317,0.7421707283494942,0.8116324668272281,0.8152333794188728,0.8363908963862003,0.7766304772212942,0.37309730648817974,0.5879044987458631,0.8171657388087706,0.8136591723792569,0.8558672246013617,0.6881643630653035,0.3921201946912602,0.7289120610215596,0.6634791442834853,0.2592573251624275,0.8467992931624737,0.06763430741814494,0.6510478938105573,0.887596205682059,0.7319263730583081,0.49428013735642434,0.8276251013695658,0.8887248084410859,0.4922679414367822,0.7856295739389835,0.8210507276458164,1.0,0.2440482661704551,0.7673050464859476,0.8742498750606015,0.5807897254964447,0.8164861827633725,0.6703492247364671,0.8103353348556004,0.8463146441365742,0.750437020752807,0.7493182254175897
PAXGUSDT,0.32518498924559935,0.2709472309737803,0.24265514980108163,0.1789660532584515,0.2649685886588504,0.28674657891580363,0.2535335856551657,0.24820552583839653,0.10051700578403804,0.22699342434523165,0.3053150557255377,0.2149773421295697,0.2443376817669601,0.23592183538150338,0.22119819076759567,0.22355914395898055,-0.008940571994717022,0.24602421684794737,0.27633065826460557,0.10996252571819617,0.22284424579778384,0.13840621213051196,0.15034032462549374,0.09845258532599688,0.12951573558430773,0.23681950833709978,0.18224765522629108,0.16935373087111963,0.21959587502023992,0.16510530142250848,0.24104041948722674,0.23337355692837602,0.24316031120624168,0.2642233269688382,0.2292972805092847,-0.037516310034875766,0.21958195492833027,0.20911197800022097,0.24356027131527538,0.22724564049990661,0.22284101980747872,0.16186544109210552,0.1418321828242469,0.2370706741492499,0.2668219544874275,0.24963451993750874,0.055280517570680913,0.1217305889999481,0.27122112957691374,0.1858548647388941,0.2737512765927649,0.17398813544148053,0.16436069132892897,0.2656725721666161,0.12774259877376995,0.2974414055344763,0.13157168111640963,0.0664053401017562,0.2071813097052261,0.21989303134945531,0.26437528606367056,0.19577856591364284,0.21098271553512593,0.19841531859990455,0.24153780713959389,0.25496296547189123,0.24561073306764541,0.27108305797483895,0.07825819141809656,0.14154654895891056,0.19829044515253147,0.18550086564598847,0.23788151535092705,0.17474481986486678,0.1704148345947241,0.12819196952655965,0.21183545363554637,0.12952999296276702,0.24077968078109385,-0.0007996941698158395,0.19573127945838206,0.2438338167906245,0.148624303744382,0.17491136122918982,0.20307601364502229,0.2657170094012364,0.10221932917994929,0.2323315260449972,0.2665010826012338,0.2440482661704551,1.0,0.255644780065858,0.252512683586748,0.11396124341986892,0.2455030606780783,0.22425378159632015,0.22058798209729213,0.21945172656476214,0.2309738695678336,0.2411217497427042
